hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-12,1,2016-12-12T00:00:00+00:00,validation,63,0,12,12,50,347,0,90,168,132,201,151.85714285714286,141.71428571428572,158.96428571428572,64,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-13,1,2016-12-13T00:00:00+00:00,validation,67,1,13,12,50,348,0,61,106,90,164,91.71428571428571,91.78571428571429,106.92857142857143,61,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-13,1,2016-12-13T00:00:00+00:00,validation,69,1,13,12,50,348,0,63,127,126,177,136.85714285714286,136.78571428571428,154.03571428571428,62,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-14,1,2016-12-14T00:00:00+00:00,validation,76,2,14,12,50,349,0,67,105,60,141,86.14285714285714,90.14285714285714,103.46428571428571,66,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-14,1,2016-12-14T00:00:00+00:00,validation,72,2,14,12,50,349,0,69,133,104,199,128.57142857142858,132.71428571428572,150.17857142857142,68,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-15,1,2016-12-15T00:00:00+00:00,validation,63,3,15,12,50,350,0,76,104,78,148,82.0,91.28571428571429,101.14285714285714,58,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-15,1,2016-12-15T00:00:00+00:00,validation,67,3,15,12,50,350,0,72,174,108,185,119.85714285714286,130.42857142857142,145.64285714285714,66,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-16,1,2016-12-16T00:00:00+00:00,validation,73,4,16,12,50,351,0,63,103,112,169,76.14285714285714,90.21428571428571,98.10714285714286,69,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-16,1,2016-12-16T00:00:00+00:00,validation,88,4,16,12,50,351,0,67,186,134,199,104.57142857142857,127.5,141.42857142857142,89,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-17,1,2016-12-17T00:00:00+00:00,validation,90,5,17,12,50,352,1,73,114,130,181,71.85714285714286,87.42857142857143,94.67857142857143,91,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-17,1,2016-12-17T00:00:00+00:00,validation,85,5,17,12,50,352,1,88,185,175,199,90.57142857142857,124.21428571428571,137.46428571428572,84,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-18,1,2016-12-18T00:00:00+00:00,validation,57,6,18,12,50,353,1,90,49,69,137,68.42857142857143,84.57142857142857,91.42857142857143,54,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-18,1,2016-12-18T00:00:00+00:00,validation,84,6,18,12,50,353,1,85,90,142,154,76.28571428571429,117.78571428571429,133.39285714285714,84,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-19,1,2016-12-19T00:00:00+00:00,validation,73,0,19,12,51,354,0,57,61,104,102,69.57142857142857,83.71428571428571,88.57142857142857,70,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-19,1,2016-12-19T00:00:00+00:00,validation,99,0,19,12,51,354,0,84,63,168,207,75.42857142857143,113.64285714285714,130.89285714285714,98,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-20,1,2016-12-20T00:00:00+00:00,validation,74,1,20,12,51,355,0,73,67,106,106,71.28571428571429,81.5,87.53571428571429,70,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-20,1,2016-12-20T00:00:00+00:00,validation,97,1,20,12,51,355,0,99,69,127,202,80.57142857142857,108.71428571428571,127.03571428571429,96,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-21,1,2016-12-21T00:00:00+00:00,validation,80,2,21,12,51,356,0,74,76,105,105,72.28571428571429,79.21428571428571,86.39285714285714,78,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-21,1,2016-12-21T00:00:00+00:00,validation,99,2,21,12,51,356,0,97,72,133,158,84.57142857142857,106.57142857142857,123.28571428571429,95,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-22,1,2016-12-22T00:00:00+00:00,validation,88,3,22,12,51,357,0,80,63,104,104,72.85714285714286,77.42857142857143,85.5,87,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-22,1,2016-12-22T00:00:00+00:00,validation,100,3,22,12,51,357,0,99,67,174,130,88.42857142857143,104.14285714285714,121.17857142857143,99,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-23,1,2016-12-23T00:00:00+00:00,validation,114,4,23,12,51,358,0,88,73,103,100,76.42857142857143,76.28571428571429,84.92857142857143,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-23,1,2016-12-23T00:00:00+00:00,validation,110,4,23,12,51,358,0,100,88,186,182,93.14285714285714,98.85714285714286,120.10714285714286,107,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-24,1,2016-12-24T00:00:00+00:00,validation,142,5,24,12,51,359,1,114,90,114,107,82.28571428571429,77.07142857142857,85.42857142857143,142,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-24,1,2016-12-24T00:00:00+00:00,validation,128,5,24,12,51,359,1,110,85,185,162,96.28571428571429,93.42857142857143,117.53571428571429,129,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-25,1,2016-12-25T00:00:00+00:00,validation,156,6,25,12,51,360,1,142,57,49,66,89.71428571428571,79.07142857142857,86.67857142857143,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-25,1,2016-12-25T00:00:00+00:00,validation,140,6,25,12,51,360,1,128,84,90,112,102.42857142857143,89.35714285714286,116.32142857142857,138,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-26,1,2016-12-26T00:00:00+00:00,validation,153,0,26,12,52,361,0,156,73,61,79,103.85714285714286,86.71428571428571,89.89285714285714,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-26,1,2016-12-26T00:00:00+00:00,validation,148,0,26,12,52,361,0,140,99,63,132,110.42857142857143,92.92857142857143,117.32142857142857,146,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-27,1,2016-12-27T00:00:00+00:00,validation,154,1,27,12,52,362,0,153,74,67,90,115.28571428571429,93.28571428571429,92.53571428571429,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-27,1,2016-12-27T00:00:00+00:00,validation,224,1,27,12,52,362,0,148,97,69,126,117.42857142857143,99.0,117.89285714285714,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-28,1,2016-12-28T00:00:00+00:00,validation,151,2,28,12,52,363,0,154,80,76,60,126.71428571428571,99.5,94.82142857142857,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-28,1,2016-12-28T00:00:00+00:00,validation,203,2,28,12,52,363,0,224,99,72,104,135.57142857142858,110.07142857142857,121.39285714285714,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-29,1,2016-12-29T00:00:00+00:00,validation,127,3,29,12,52,364,0,151,88,63,78,136.85714285714286,104.85714285714286,98.07142857142857,127,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-29,1,2016-12-29T00:00:00+00:00,validation,214,3,29,12,52,364,0,203,100,67,108,150.42857142857142,119.42857142857143,124.92857142857143,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-30,1,2016-12-30T00:00:00+00:00,validation,180,4,30,12,52,365,0,127,114,73,112,142.42857142857142,109.42857142857143,99.82142857142857,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-30,1,2016-12-30T00:00:00+00:00,validation,222,4,30,12,52,365,0,214,110,88,134,166.71428571428572,129.92857142857142,128.71428571428572,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-31,1,2016-12-31T00:00:00+00:00,validation,174,5,31,12,52,366,1,180,142,90,130,151.85714285714286,117.07142857142857,102.25,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-31,1,2016-12-31T00:00:00+00:00,validation,219,5,31,12,52,366,1,222,128,85,175,182.71428571428572,139.5,131.85714285714286,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-01,1,2017-01-01T00:00:00+00:00,validation,125,6,1,1,52,1,1,174,156,57,69,156.42857142857142,123.07142857142857,103.82142857142857,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-01,1,2017-01-01T00:00:00+00:00,validation,220,6,1,1,52,1,1,219,140,84,142,195.71428571428572,149.07142857142858,133.42857142857142,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-02,1,2017-01-02T00:00:00+00:00,validation,98,0,2,1,1,2,0,125,153,73,104,152.0,127.92857142857143,105.82142857142857,95,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-02,1,2017-01-02T00:00:00+00:00,validation,184,0,2,1,1,2,0,220,148,99,168,207.14285714285714,158.78571428571428,136.21428571428572,181,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-03,1,2017-01-03T00:00:00+00:00,validation,101,1,3,1,1,3,0,98,154,74,106,144.14285714285714,129.71428571428572,105.60714285714286,95,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-03,1,2017-01-03T00:00:00+00:00,validation,175,1,3,1,1,3,0,184,224,97,127,212.28571428571428,164.85714285714286,136.78571428571428,168,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-04,1,2017-01-04T00:00:00+00:00,validation,103,2,4,1,1,4,0,101,151,80,105,136.57142857142858,131.64285714285714,105.42857142857143,95,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-04,1,2017-01-04T00:00:00+00:00,validation,170,2,4,1,1,4,0,175,203,99,133,205.28571428571428,170.42857142857142,138.5,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-05,1,2017-01-05T00:00:00+00:00,validation,89,3,5,1,1,5,0,103,127,88,104,129.71428571428572,133.28571428571428,105.35714285714286,79,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-05,1,2017-01-05T00:00:00+00:00,validation,151,3,5,1,1,5,0,170,214,100,174,200.57142857142858,175.5,139.82142857142858,150,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-06,1,2017-01-06T00:00:00+00:00,validation,96,4,6,1,1,6,0,89,180,114,103,124.28571428571429,133.35714285714286,104.82142857142857,89,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-06,1,2017-01-06T00:00:00+00:00,validation,125,4,6,1,1,6,0,151,222,110,186,191.57142857142858,179.14285714285714,139.0,124,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-07,1,2017-01-07T00:00:00+00:00,validation,97,5,7,1,1,7,1,96,174,142,114,112.28571428571429,132.07142857142858,104.57142857142857,93,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-07,1,2017-01-07T00:00:00+00:00,validation,122,5,7,1,1,7,1,125,219,128,185,177.71428571428572,180.21428571428572,136.82142857142858,120,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-08,1,2017-01-08T00:00:00+00:00,validation,74,6,8,1,1,8,1,97,125,156,49,101.28571428571429,128.85714285714286,103.96428571428571,67,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-08,1,2017-01-08T00:00:00+00:00,validation,111,6,8,1,1,8,1,122,220,140,90,163.85714285714286,179.78571428571428,134.57142857142858,112,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-09,1,2017-01-09T00:00:00+00:00,validation,75,0,9,1,2,9,0,74,98,153,61,94.0,123.0,104.85714285714286,67,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-09,1,2017-01-09T00:00:00+00:00,validation,113,0,9,1,2,9,0,111,184,148,63,148.28571428571428,177.71428571428572,135.32142857142858,106,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-10,1,2017-01-10T00:00:00+00:00,validation,89,1,10,1,2,10,0,75,101,154,67,90.71428571428571,117.42857142857143,105.35714285714286,81,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-10,1,2017-01-10T00:00:00+00:00,validation,139,1,10,1,2,10,0,113,175,224,69,138.14285714285714,175.21428571428572,137.10714285714286,136,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-11,1,2017-01-11T00:00:00+00:00,validation,85,2,11,1,2,11,0,89,103,151,76,89.0,112.78571428571429,106.14285714285714,77,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-11,1,2017-01-11T00:00:00+00:00,validation,122,2,11,1,2,11,0,139,170,203,72,133.0,169.14285714285714,139.60714285714286,121,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-12,1,2017-01-12T00:00:00+00:00,validation,90,3,12,1,2,12,0,85,89,127,63,86.42857142857143,108.07142857142857,106.46428571428571,84,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-12,1,2017-01-12T00:00:00+00:00,validation,115,3,12,1,2,12,0,122,151,214,67,126.14285714285714,163.35714285714286,141.39285714285714,111,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-13,1,2017-01-13T00:00:00+00:00,validation,71,4,13,1,2,13,0,90,96,180,73,86.57142857142857,105.42857142857143,107.42857142857143,68,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-13,1,2017-01-13T00:00:00+00:00,validation,123,4,13,1,2,13,0,115,125,222,88,121.0,156.28571428571428,143.10714285714286,116,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-14,1,2017-01-14T00:00:00+00:00,validation,102,5,14,1,2,14,1,71,97,174,90,83.0,97.64285714285714,107.35714285714286,92,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-14,1,2017-01-14T00:00:00+00:00,validation,107,5,14,1,2,14,1,123,122,219,85,120.71428571428571,149.21428571428572,144.35714285714286,105,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-15,1,2017-01-15T00:00:00+00:00,validation,55,6,15,1,2,15,1,102,74,125,57,83.71428571428571,92.5,107.78571428571429,52,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-15,1,2017-01-15T00:00:00+00:00,validation,90,6,15,1,2,15,1,107,111,220,84,118.57142857142857,141.21428571428572,145.14285714285714,92,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-16,1,2017-01-16T00:00:00+00:00,validation,151,0,16,1,3,16,0,55,75,98,73,81.0,87.5,107.71428571428571,145,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-16,1,2017-01-16T00:00:00+00:00,validation,108,0,16,1,3,16,0,90,113,184,99,115.57142857142857,131.92857142857142,145.35714285714286,104,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-17,1,2017-01-17T00:00:00+00:00,validation,149,1,17,1,3,17,0,151,89,101,74,91.85714285714286,91.28571428571429,110.5,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-17,1,2017-01-17T00:00:00+00:00,validation,104,1,17,1,3,17,0,108,139,175,97,114.85714285714286,126.5,145.67857142857142,98,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-18,1,2017-01-18T00:00:00+00:00,validation,151,2,18,1,3,18,0,149,85,103,80,100.42857142857143,94.71428571428571,113.17857142857143,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-18,1,2017-01-18T00:00:00+00:00,validation,194,2,18,1,3,18,0,104,122,170,99,109.85714285714286,121.42857142857143,145.92857142857142,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-19,1,2017-01-19T00:00:00+00:00,validation,83,3,19,1,3,19,0,151,90,89,88,109.85714285714286,98.14285714285714,115.71428571428571,75,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-19,1,2017-01-19T00:00:00+00:00,validation,162,3,19,1,3,19,0,194,115,151,100,120.14285714285714,123.14285714285714,149.32142857142858,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-20,1,2017-01-20T00:00:00+00:00,validation,71,4,20,1,3,20,0,83,71,96,114,108.85714285714286,97.71428571428571,115.53571428571429,68,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-20,1,2017-01-20T00:00:00+00:00,validation,167,4,20,1,3,20,0,162,123,125,110,126.85714285714286,123.92857142857143,151.53571428571428,164,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-21,1,2017-01-21T00:00:00+00:00,validation,100,5,21,1,3,21,1,71,102,97,142,108.85714285714286,95.92857142857143,114.0,91,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-21,1,2017-01-21T00:00:00+00:00,validation,146,5,21,1,3,21,1,167,107,122,128,133.14285714285714,126.92857142857143,153.57142857142858,138,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-22,1,2017-01-22T00:00:00+00:00,validation,82,6,22,1,3,22,1,100,55,74,156,108.57142857142857,96.14285714285714,112.5,80,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-22,1,2017-01-22T00:00:00+00:00,validation,138,6,22,1,3,22,1,146,90,111,140,138.71428571428572,128.64285714285714,154.21428571428572,135,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-23,1,2017-01-23T00:00:00+00:00,validation,89,0,23,1,4,23,0,82,151,75,153,112.42857142857143,96.71428571428571,109.85714285714286,83,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-23,1,2017-01-23T00:00:00+00:00,validation,122,0,23,1,4,23,0,138,108,113,148,145.57142857142858,130.57142857142858,154.14285714285714,117,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-24,1,2017-01-24T00:00:00+00:00,validation,96,1,24,1,4,24,0,89,149,89,154,103.57142857142857,97.71428571428571,107.57142857142857,91,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-24,1,2017-01-24T00:00:00+00:00,validation,122,1,24,1,4,24,0,122,104,139,224,147.57142857142858,131.21428571428572,153.21428571428572,119,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-25,1,2017-01-25T00:00:00+00:00,validation,104,2,25,1,4,25,0,96,151,85,151,96.0,98.21428571428571,105.5,93,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-25,1,2017-01-25T00:00:00+00:00,validation,133,2,25,1,4,25,0,122,194,122,203,150.14285714285714,130.0,149.57142857142858,128,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-26,1,2017-01-26T00:00:00+00:00,validation,109,3,26,1,4,26,0,104,83,90,127,89.28571428571429,99.57142857142857,103.82142857142857,97,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-26,1,2017-01-26T00:00:00+00:00,validation,131,3,26,1,4,26,0,133,162,115,214,141.42857142857142,130.78571428571428,147.07142857142858,128,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-27,1,2017-01-27T00:00:00+00:00,validation,141,4,27,1,4,27,0,109,71,71,180,93.0,100.92857142857143,103.17857142857143,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-27,1,2017-01-27T00:00:00+00:00,validation,122,4,27,1,4,27,0,131,167,123,222,137.0,131.92857142857142,144.10714285714286,119,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-28,1,2017-01-28T00:00:00+00:00,validation,155,5,28,1,4,28,1,141,100,102,174,103.0,105.92857142857143,101.78571428571429,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-28,1,2017-01-28T00:00:00+00:00,validation,123,5,28,1,4,28,1,122,146,107,219,130.57142857142858,131.85714285714286,140.53571428571428,116,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-29,1,2017-01-29T00:00:00+00:00,validation,111,6,29,1,4,29,1,155,82,55,125,110.85714285714286,109.71428571428571,101.10714285714286,99,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-29,1,2017-01-29T00:00:00+00:00,validation,88,6,29,1,4,29,1,123,138,90,220,127.28571428571429,133.0,137.10714285714286,90,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-30,1,2017-01-30T00:00:00+00:00,validation,95,0,30,1,5,30,0,111,89,151,98,115.0,113.71428571428571,100.60714285714286,82,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-30,1,2017-01-30T00:00:00+00:00,validation,87,0,30,1,5,30,0,88,122,108,184,120.14285714285714,132.85714285714286,132.39285714285714,81,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-31,1,2017-01-31T00:00:00+00:00,validation,93,1,31,1,5,31,0,95,96,149,101,115.85714285714286,109.71428571428571,100.5,81,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-31,1,2017-01-31T00:00:00+00:00,validation,96,1,31,1,5,31,0,87,122,104,175,115.14285714285714,131.35714285714286,128.92857142857142,88,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-01,1,2017-02-01T00:00:00+00:00,validation,78,2,1,2,5,32,0,93,104,151,103,115.42857142857143,105.71428571428571,100.21428571428571,71,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-01,1,2017-02-01T00:00:00+00:00,validation,96,2,1,2,5,32,0,96,133,194,170,111.42857142857143,130.78571428571428,126.10714285714286,96,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-02,1,2017-02-02T00:00:00+00:00,validation,73,3,2,2,5,33,0,78,109,83,89,111.71428571428571,100.5,99.32142857142857,68,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-02,1,2017-02-02T00:00:00+00:00,validation,120,3,2,2,5,33,0,96,131,162,151,106.14285714285714,123.78571428571429,123.46428571428571,120,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-03,1,2017-02-03T00:00:00+00:00,validation,88,4,3,2,5,34,0,73,141,71,96,106.57142857142857,99.78571428571429,98.75,85,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-03,1,2017-02-03T00:00:00+00:00,validation,133,4,3,2,5,34,0,120,122,167,125,104.57142857142857,120.78571428571429,122.35714285714286,133,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-04,1,2017-02-04T00:00:00+00:00,validation,123,5,4,2,5,35,1,88,155,100,97,99.0,101.0,98.46428571428571,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-04,1,2017-02-04T00:00:00+00:00,validation,143,5,4,2,5,35,1,133,123,146,122,106.14285714285714,118.35714285714286,122.64285714285714,133,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-05,1,2017-02-05T00:00:00+00:00,validation,83,6,5,2,5,36,1,123,111,82,74,94.42857142857143,102.64285714285714,99.39285714285714,80,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-05,1,2017-02-05T00:00:00+00:00,validation,133,6,5,2,5,36,1,143,88,138,111,109.0,118.14285714285714,123.39285714285714,132,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-06,1,2017-02-06T00:00:00+00:00,validation,106,0,6,2,6,37,0,83,95,89,75,90.42857142857143,102.71428571428571,99.71428571428571,104,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-06,1,2017-02-06T00:00:00+00:00,validation,123,0,6,2,6,37,0,133,87,122,113,115.42857142857143,117.78571428571429,124.17857142857143,121,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-07,1,2017-02-07T00:00:00+00:00,validation,105,1,7,2,6,38,0,106,93,96,89,92.0,103.92857142857143,100.82142857142857,100,
