hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-09,14,2016-11-26T00:00:00+00:00,validation,103,4,9,12,49,344,0,100,161,119.28571428571429,134.14285714285714,149.21428571428572,100,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-09,14,2016-11-26T00:00:00+00:00,validation,186,4,9,12,49,344,0,182,199,176.0,184.92857142857142,189.53571428571428,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-10,14,2016-11-27T00:00:00+00:00,validation,114,5,10,12,49,345,1,107,138,108.71428571428571,131.92857142857142,146.53571428571428,102,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-10,14,2016-11-27T00:00:00+00:00,validation,185,5,10,12,49,345,1,162,203,170.71428571428572,182.0,187.67857142857142,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-11,14,2016-11-28T00:00:00+00:00,validation,49,6,11,12,49,346,1,66,131,98.57142857142857,127.28571428571429,142.89285714285714,37,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-11,14,2016-11-28T00:00:00+00:00,validation,90,6,11,12,49,346,1,112,193,164.71428571428572,176.21428571428572,183.89285714285714,85,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-12,14,2016-11-29T00:00:00+00:00,validation,61,0,12,12,50,347,0,79,152,95.28571428571429,122.07142857142857,139.35714285714286,32,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-12,14,2016-11-29T00:00:00+00:00,validation,63,0,12,12,50,347,0,132,201,154.0,171.28571428571428,180.75,53,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-13,14,2016-11-30T00:00:00+00:00,validation,67,1,13,12,50,348,0,90,164,93.0,116.78571428571429,136.57142857142858,30,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-13,14,2016-11-30T00:00:00+00:00,validation,69,1,13,12,50,348,0,126,177,143.14285714285714,167.64285714285714,178.46428571428572,42,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-14,14,2016-12-01T00:00:00+00:00,validation,76,2,14,12,50,349,0,60,141,86.57142857142857,111.0,132.85714285714286,28,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-14,14,2016-12-01T00:00:00+00:00,validation,72,2,14,12,50,349,0,104,199,135.42857142857142,160.85714285714286,174.67857142857142,43,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-15,14,2016-12-02T00:00:00+00:00,validation,63,3,15,12,50,350,0,78,148,82.85714285714286,106.0,129.35714285714286,33,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-15,14,2016-12-02T00:00:00+00:00,validation,67,3,15,12,50,350,0,108,185,132.28571428571428,155.35714285714286,171.39285714285714,43,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-16,14,2016-12-03T00:00:00+00:00,validation,73,4,16,12,50,351,0,112,169,84.57142857142857,101.92857142857143,127.21428571428571,49,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-16,14,2016-12-03T00:00:00+00:00,validation,88,4,16,12,50,351,0,134,199,125.42857142857143,150.71428571428572,169.21428571428572,55,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-17,14,2016-12-04T00:00:00+00:00,validation,90,5,17,12,50,352,1,130,181,87.85714285714286,98.28571428571429,125.78571428571429,57,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-17,14,2016-12-04T00:00:00+00:00,validation,85,5,17,12,50,352,1,175,199,127.28571428571429,149.0,168.85714285714286,71,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-18,14,2016-12-05T00:00:00+00:00,validation,57,6,18,12,50,353,1,69,137,88.28571428571429,93.42857142857143,123.10714285714286,40,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-18,14,2016-12-05T00:00:00+00:00,validation,84,6,18,12,50,353,1,142,154,131.57142857142858,148.14285714285714,168.64285714285714,65,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-19,14,2016-12-06T00:00:00+00:00,validation,73,0,19,12,51,354,0,104,102,91.85714285714286,93.57142857142857,121.57142857142857,48,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-19,14,2016-12-06T00:00:00+00:00,validation,99,0,19,12,51,354,0,168,207,136.71428571428572,145.35714285714286,168.0,64,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-20,14,2016-12-07T00:00:00+00:00,validation,74,1,20,12,51,355,0,106,106,94.14285714285714,93.57142857142857,119.75,54,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-20,14,2016-12-07T00:00:00+00:00,validation,97,1,20,12,51,355,0,127,202,136.85714285714286,140.0,165.46428571428572,66,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-21,14,2016-12-08T00:00:00+00:00,validation,80,2,21,12,51,356,0,105,105,100.57142857142857,93.57142857142857,117.96428571428571,64,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-21,14,2016-12-08T00:00:00+00:00,validation,99,2,21,12,51,356,0,133,158,141.0,138.21428571428572,163.46428571428572,68,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-22,14,2016-12-09T00:00:00+00:00,validation,88,3,22,12,51,357,0,104,104,104.28571428571429,93.57142857142857,116.03571428571429,77,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-22,14,2016-12-09T00:00:00+00:00,validation,100,3,22,12,51,357,0,174,130,150.42857142857142,141.35714285714286,163.75,84,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-23,14,2016-12-10T00:00:00+00:00,validation,114,4,23,12,51,358,0,103,100,103.0,93.78571428571429,113.96428571428571,104,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-23,14,2016-12-10T00:00:00+00:00,validation,110,4,23,12,51,358,0,186,182,157.85714285714286,141.64285714285714,163.28571428571428,104,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-24,14,2016-12-11T00:00:00+00:00,validation,142,5,24,12,51,359,1,114,107,100.71428571428571,94.28571428571429,113.10714285714286,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-24,14,2016-12-11T00:00:00+00:00,validation,128,5,24,12,51,359,1,185,162,159.28571428571428,143.28571428571428,162.64285714285714,123,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-25,14,2016-12-12T00:00:00+00:00,validation,156,6,25,12,51,360,1,49,66,97.85714285714286,93.07142857142857,110.17857142857143,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-25,14,2016-12-12T00:00:00+00:00,validation,140,6,25,12,51,360,1,90,112,151.85714285714286,141.71428571428572,158.96428571428572,132,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-26,14,2016-12-13T00:00:00+00:00,validation,153,0,26,12,52,361,0,61,79,91.71428571428571,91.78571428571429,106.92857142857143,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-26,14,2016-12-13T00:00:00+00:00,validation,148,0,26,12,52,361,0,63,132,136.85714285714286,136.78571428571428,154.03571428571428,137,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-27,14,2016-12-14T00:00:00+00:00,validation,154,1,27,12,52,362,0,67,90,86.14285714285714,90.14285714285714,103.46428571428571,141,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-27,14,2016-12-14T00:00:00+00:00,validation,224,1,27,12,52,362,0,69,126,128.57142857142858,132.71428571428572,150.17857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-28,14,2016-12-15T00:00:00+00:00,validation,151,2,28,12,52,363,0,76,60,82.0,91.28571428571429,101.14285714285714,141,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-28,14,2016-12-15T00:00:00+00:00,validation,203,2,28,12,52,363,0,72,104,119.85714285714286,130.42857142857142,145.64285714285714,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-29,14,2016-12-16T00:00:00+00:00,validation,127,3,29,12,52,364,0,63,78,76.14285714285714,90.21428571428571,98.10714285714286,117,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-29,14,2016-12-16T00:00:00+00:00,validation,214,3,29,12,52,364,0,67,108,104.57142857142857,127.5,141.42857142857142,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-30,14,2016-12-17T00:00:00+00:00,validation,180,4,30,12,52,365,0,73,112,71.85714285714286,87.42857142857143,94.67857142857143,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-30,14,2016-12-17T00:00:00+00:00,validation,222,4,30,12,52,365,0,88,134,90.57142857142857,124.21428571428571,137.46428571428572,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2016-12-31,14,2016-12-18T00:00:00+00:00,validation,174,5,31,12,52,366,1,90,130,68.42857142857143,84.57142857142857,91.42857142857143,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2016-12-31,14,2016-12-18T00:00:00+00:00,validation,219,5,31,12,52,366,1,85,175,76.28571428571429,117.78571428571429,133.39285714285714,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-01,14,2016-12-19T00:00:00+00:00,validation,125,6,1,1,52,1,1,57,69,69.57142857142857,83.71428571428571,88.57142857142857,127,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-01,14,2016-12-19T00:00:00+00:00,validation,220,6,1,1,52,1,1,84,142,75.42857142857143,113.64285714285714,130.89285714285714,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-02,14,2016-12-20T00:00:00+00:00,validation,98,0,2,1,1,2,0,73,104,71.28571428571429,81.5,87.53571428571429,83,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-02,14,2016-12-20T00:00:00+00:00,validation,184,0,2,1,1,2,0,99,168,80.57142857142857,108.71428571428571,127.03571428571429,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-03,14,2016-12-21T00:00:00+00:00,validation,101,1,3,1,1,3,0,74,106,72.28571428571429,79.21428571428571,86.39285714285714,82,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-03,14,2016-12-21T00:00:00+00:00,validation,175,1,3,1,1,3,0,97,127,84.57142857142857,106.57142857142857,123.28571428571429,151,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-04,14,2016-12-22T00:00:00+00:00,validation,103,2,4,1,1,4,0,80,105,72.85714285714286,77.42857142857143,85.5,72,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-04,14,2016-12-22T00:00:00+00:00,validation,170,2,4,1,1,4,0,99,133,88.42857142857143,104.14285714285714,121.17857142857143,142,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-05,14,2016-12-23T00:00:00+00:00,validation,89,3,5,1,1,5,0,88,104,76.42857142857143,76.28571428571429,84.92857142857143,56,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-05,14,2016-12-23T00:00:00+00:00,validation,151,3,5,1,1,5,0,100,174,93.14285714285714,98.85714285714286,120.10714285714286,129,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-06,14,2016-12-24T00:00:00+00:00,validation,96,4,6,1,1,6,0,114,103,82.28571428571429,77.07142857142857,85.42857142857143,63,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-06,14,2016-12-24T00:00:00+00:00,validation,125,4,6,1,1,6,0,110,186,96.28571428571429,93.42857142857143,117.53571428571429,101,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-07,14,2016-12-25T00:00:00+00:00,validation,97,5,7,1,1,7,1,142,114,89.71428571428571,79.07142857142857,86.67857142857143,67,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-07,14,2016-12-25T00:00:00+00:00,validation,122,5,7,1,1,7,1,128,185,102.42857142857143,89.35714285714286,116.32142857142857,95,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-08,14,2016-12-26T00:00:00+00:00,validation,74,6,8,1,1,8,1,156,49,103.85714285714286,86.71428571428571,89.89285714285714,55,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-08,14,2016-12-26T00:00:00+00:00,validation,111,6,8,1,1,8,1,140,90,110.42857142857143,92.92857142857143,117.32142857142857,84,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-09,14,2016-12-27T00:00:00+00:00,validation,75,0,9,1,2,9,0,153,61,115.28571428571429,93.28571428571429,92.53571428571429,53,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-09,14,2016-12-27T00:00:00+00:00,validation,113,0,9,1,2,9,0,148,63,117.42857142857143,99.0,117.89285714285714,79,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-10,14,2016-12-28T00:00:00+00:00,validation,89,1,10,1,2,10,0,154,67,126.71428571428571,99.5,94.82142857142857,47,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-10,14,2016-12-28T00:00:00+00:00,validation,139,1,10,1,2,10,0,224,69,135.57142857142858,110.07142857142857,121.39285714285714,75,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-11,14,2016-12-29T00:00:00+00:00,validation,85,2,11,1,2,11,0,151,76,136.85714285714286,104.85714285714286,98.07142857142857,43,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-11,14,2016-12-29T00:00:00+00:00,validation,122,2,11,1,2,11,0,203,72,150.42857142857142,119.42857142857143,124.92857142857143,67,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-12,14,2016-12-30T00:00:00+00:00,validation,90,3,12,1,2,12,0,127,63,142.42857142857142,109.42857142857143,99.82142857142857,47,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-12,14,2016-12-30T00:00:00+00:00,validation,115,3,12,1,2,12,0,214,67,166.71428571428572,129.92857142857142,128.71428571428572,81,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-13,14,2016-12-31T00:00:00+00:00,validation,71,4,13,1,2,13,0,180,73,151.85714285714286,117.07142857142857,102.25,47,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-13,14,2016-12-31T00:00:00+00:00,validation,123,4,13,1,2,13,0,222,88,182.71428571428572,139.5,131.85714285714286,86,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-14,14,2017-01-01T00:00:00+00:00,validation,102,5,14,1,2,14,1,174,90,156.42857142857142,123.07142857142857,103.82142857142857,40,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-14,14,2017-01-01T00:00:00+00:00,validation,107,5,14,1,2,14,1,219,85,195.71428571428572,149.07142857142858,133.42857142857142,61,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-15,14,2017-01-02T00:00:00+00:00,validation,55,6,15,1,2,15,1,125,57,152.0,127.92857142857143,105.82142857142857,39,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-15,14,2017-01-02T00:00:00+00:00,validation,90,6,15,1,2,15,1,220,84,207.14285714285714,158.78571428571428,136.21428571428572,59,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-16,14,2017-01-03T00:00:00+00:00,validation,151,0,16,1,3,16,0,98,73,144.14285714285714,129.71428571428572,105.60714285714286,144,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-16,14,2017-01-03T00:00:00+00:00,validation,108,0,16,1,3,16,0,184,99,212.28571428571428,164.85714285714286,136.78571428571428,73,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-17,14,2017-01-04T00:00:00+00:00,validation,149,1,17,1,3,17,0,101,74,136.57142857142858,131.64285714285714,105.42857142857143,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-17,14,2017-01-04T00:00:00+00:00,validation,104,1,17,1,3,17,0,175,97,205.28571428571428,170.42857142857142,138.5,66,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-18,14,2017-01-05T00:00:00+00:00,validation,151,2,18,1,3,18,0,103,80,129.71428571428572,133.28571428571428,105.35714285714286,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-18,14,2017-01-05T00:00:00+00:00,validation,194,2,18,1,3,18,0,170,99,200.57142857142858,175.5,139.82142857142858,155,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-19,14,2017-01-06T00:00:00+00:00,validation,83,3,19,1,3,19,0,89,88,124.28571428571429,133.35714285714286,104.82142857142857,46,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-19,14,2017-01-06T00:00:00+00:00,validation,162,3,19,1,3,19,0,151,100,191.57142857142858,179.14285714285714,139.0,121,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-20,14,2017-01-07T00:00:00+00:00,validation,71,4,20,1,3,20,0,96,114,112.28571428571429,132.07142857142858,104.57142857142857,41,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-20,14,2017-01-07T00:00:00+00:00,validation,167,4,20,1,3,20,0,125,110,177.71428571428572,180.21428571428572,136.82142857142858,133,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-21,14,2017-01-08T00:00:00+00:00,validation,100,5,21,1,3,21,1,97,142,101.28571428571429,128.85714285714286,103.96428571428571,48,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-21,14,2017-01-08T00:00:00+00:00,validation,146,5,21,1,3,21,1,122,128,163.85714285714286,179.78571428571428,134.57142857142858,103,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-22,14,2017-01-09T00:00:00+00:00,validation,82,6,22,1,3,22,1,74,156,94.0,123.0,104.85714285714286,50,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-22,14,2017-01-09T00:00:00+00:00,validation,138,6,22,1,3,22,1,111,140,148.28571428571428,177.71428571428572,135.32142857142858,101,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-23,14,2017-01-10T00:00:00+00:00,validation,89,0,23,1,4,23,0,75,153,90.71428571428571,117.42857142857143,105.35714285714286,51,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-23,14,2017-01-10T00:00:00+00:00,validation,122,0,23,1,4,23,0,113,148,138.14285714285714,175.21428571428572,137.10714285714286,77,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-24,14,2017-01-11T00:00:00+00:00,validation,96,1,24,1,4,24,0,89,154,89.0,112.78571428571429,106.14285714285714,49,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-24,14,2017-01-11T00:00:00+00:00,validation,122,1,24,1,4,24,0,139,224,133.0,169.14285714285714,139.60714285714286,82,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-25,14,2017-01-12T00:00:00+00:00,validation,104,2,25,1,4,25,0,85,151,86.42857142857143,108.07142857142857,106.46428571428571,52,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-25,14,2017-01-12T00:00:00+00:00,validation,133,2,25,1,4,25,0,122,203,126.14285714285714,163.35714285714286,141.39285714285714,100,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-26,14,2017-01-13T00:00:00+00:00,validation,109,3,26,1,4,26,0,90,127,86.57142857142857,105.42857142857143,107.42857142857143,58,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-26,14,2017-01-13T00:00:00+00:00,validation,131,3,26,1,4,26,0,115,214,121.0,156.28571428571428,143.10714285714286,113,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-27,14,2017-01-14T00:00:00+00:00,validation,141,4,27,1,4,27,0,71,180,83.0,97.64285714285714,107.35714285714286,78,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-27,14,2017-01-14T00:00:00+00:00,validation,122,4,27,1,4,27,0,123,222,120.71428571428571,149.21428571428572,144.35714285714286,94,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-28,14,2017-01-15T00:00:00+00:00,validation,155,5,28,1,4,28,1,102,174,83.71428571428571,92.5,107.78571428571429,91,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-28,14,2017-01-15T00:00:00+00:00,validation,123,5,28,1,4,28,1,107,219,118.57142857142857,141.21428571428572,145.14285714285714,89,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-29,14,2017-01-16T00:00:00+00:00,validation,111,6,29,1,4,29,1,55,125,81.0,87.5,107.71428571428571,56,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-29,14,2017-01-16T00:00:00+00:00,validation,88,6,29,1,4,29,1,90,220,115.57142857142857,131.92857142857142,145.35714285714286,68,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-30,14,2017-01-17T00:00:00+00:00,validation,95,0,30,1,5,30,0,151,98,91.85714285714286,91.28571428571429,110.5,46,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-30,14,2017-01-17T00:00:00+00:00,validation,87,0,30,1,5,30,0,108,184,114.85714285714286,126.5,145.67857142857142,66,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-01-31,14,2017-01-18T00:00:00+00:00,validation,93,1,31,1,5,31,0,149,101,100.42857142857143,94.71428571428571,113.17857142857143,43,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-01-31,14,2017-01-18T00:00:00+00:00,validation,96,1,31,1,5,31,0,104,175,109.85714285714286,121.42857142857143,145.92857142857142,47,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-01,14,2017-01-19T00:00:00+00:00,validation,78,2,1,2,5,32,0,151,103,109.85714285714286,98.14285714285714,115.71428571428571,29,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-01,14,2017-01-19T00:00:00+00:00,validation,96,2,1,2,5,32,0,194,170,120.14285714285714,123.14285714285714,149.32142857142858,62,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-02,14,2017-01-20T00:00:00+00:00,validation,73,3,2,2,5,33,0,83,89,108.85714285714286,97.71428571428571,115.53571428571429,36,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-02,14,2017-01-20T00:00:00+00:00,validation,120,3,2,2,5,33,0,162,151,126.85714285714286,123.92857142857143,151.53571428571428,79,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-03,14,2017-01-21T00:00:00+00:00,validation,88,4,3,2,5,34,0,71,96,108.85714285714286,95.92857142857143,114.0,47,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-03,14,2017-01-21T00:00:00+00:00,validation,133,4,3,2,5,34,0,167,125,133.14285714285714,126.92857142857143,153.57142857142858,106,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-04,14,2017-01-22T00:00:00+00:00,validation,123,5,4,2,5,35,1,100,97,108.57142857142857,96.14285714285714,112.5,70,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-04,14,2017-01-22T00:00:00+00:00,validation,143,5,4,2,5,35,1,146,122,138.71428571428572,128.64285714285714,154.21428571428572,108,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-05,14,2017-01-23T00:00:00+00:00,validation,83,6,5,2,5,36,1,82,74,112.42857142857143,96.71428571428571,109.85714285714286,60,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-05,14,2017-01-23T00:00:00+00:00,validation,133,6,5,2,5,36,1,138,111,145.57142857142858,130.57142857142858,154.14285714285714,115,
